Master_ID,Master_Category,Product_Name,Grams,Price_Per_Grams,Selling_Price,Stock,Supplier,Variation_Name_Lazada,Product_ID_Lazada,SKU_ID_Lazada,Key_Lazada,Quantity_Lazada,Product_ID_Shopee,Variation_ID_Shopee,Variation_Name_Shopee,Product_ID_Tiktok,SKU_ID_Tiktok,Variation_Name_Tiktok,Category_Tiktok,Quantity_Tiktok
,Earrings,Pawnable 18K Saudi Gold Wide Heart Earrings (ELECTROFORM),1.85 - 1.95,8800,21450,,FG,GOLD,15533533195,133291387717,b9452bcc88cb9054fa280b71f5dfe1d8,5,52262711373,386103645081,GOLD,1736220300512887850,1736220430902592554,GOLD,Gold Earrings (956808),2
,Earrings,Pawnable 18K Saudi Gold Bamboo Hoop Earrings (ELECTROFORM),1.00 - 1.05,8800,11550,,SK,15 mm,15535360367,133297069339,cb228f44373a138893177ac320bccd57,5,54162820696,416111811596,,1736244682441196586,1736244672787088426,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Bamboo Twist Hoop Earrings (ELECTROFORM),0.90 - 1.00,8800,11000,,SK,15 mm,15535400020,133297029559,75569c41e57a4eb14577f7186faad1b8,5,53862817752,277727891940,,1736244607423382570,1736244666172343338,Default,Gold Earrings (956808),5
,Pendant,Pawnable 18K Saudi Gold Horse Pendant (ELECTROFORM),0.48 - 0.51,8800,5610,,SK,22 mm,15488211483,133134534460,7349f8312fdd5b7917bb6c54263fe2bc,5,48508824078,196381445994,,1735131591495025706,1735131658423403562,Default,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K White Gold Hollow Heart Pendant (ELECTROFORM),1.00 - 1.20,8800,13200,,FG,18 mm,15488240659,133126473082,b1c31db495278bf44647b27a151d8004,10,28594579841,390776050926,18mm,1735114341224383530,1735114348907365418,18mm,Gold Necklaces & Pendants (956424),10
,Pendant,Pawnable 18K White Gold Hollow Heart Pendant (ELECTROFORM),1.50 - 1.80,8800,19800,,FG,23 mm,15488240659,133126473083,d53eec030dc09431b6b82745af2f04e8,10,28594579841,390776050927,23mm,1735114341224383530,1735114348907430954,23mm,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Hollow Heart Pendant (ELECTROFORM),1.00 - 1.30,8800,14300,,FG,18 mm,15488265415,133134498037,b8710e1b77e9d744dfb7a273d276713a,10,52403600372,360480791110,18mm,1735114338819277866,1735114342317458474,18mm,Gold Earrings (956808),10
,Pendant,Pawnable 18K Saudi Gold Hollow Heart Pendant (ELECTROFORM),1.40 - 1.80,8800,19800,,FG,23 mm,15488265415,133134498038,ff1f9993f01ecc5b686761cfdfab08d7,10,52403600372,360480791111,23mm,1735114338819277866,1735114342317524010,23mm,Gold Earrings (956808),5
,Pendant,Pawnable 18K Rose Gold Hollow Heart Pendant (ELECTROFORM),1.00 - 1.20,8800,13200,,FG,18 mm,15488287339,133134396391,e419d6b3165a3d5c481d7f1986781ed6,5,48908757037,297532981163,,1735114541047186474,1735114543277442090,Default,Gold Necklaces & Pendants (956424),4
,Pendant,Pawnable 18K Saudi Gold Big Ribbon Pendant (ELECTROFORM),1.40 - 1.50,8800,16500,,SK,35 mm,15488442439,133134404714,000e446e2cd190f3993a428c20470582,5,56109318380,425824900267,,1735256331440391210,1735256334139556906,Default,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Mini Ribbon Pendant (ELECTROFORM),0.49 - 0.52,8800,5720,,SK,ROSE GOLD,15502066112,133301831445,16b00559d6cd8929d4277bc80969ebdf,10,45410876757,356117531438,ROSE GOLD,1735682845949789226,1736260679948338218,ROSE GOLD,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Mini Ribbon Pendant (ELECTROFORM),0.49 - 0.52,8800,5720,,SK,WHITE GOLD,15502066112,133301831444,8a34bff1e2783885809a1cbea021dde6,10,45410876757,356117531437,WHITE GOLD,1735953773063341098,1735953776056304682,WHTIE GOLD,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Mini Ribbon Pendant (ELECTROFORM),0.49 - 0.52,8800,5720,,SK,GOLD,15502066112,133186232546,d532e44d3d6e2f79876820c3a8c0c5b8,10,45410876757,356117531436,GOLD,1735682845949789226,1736260679948207146,GOLD,Gold Necklaces & Pendants (956424),4
,Pendant,Pawnable 18K Saudi Gold Heart Pendant (ELECTROFORM),0.49 - 0.52,8800,5720,,SK,GOLD,15515807619,133228493433,8de5ea8b296f27055dd5bdcf972cff26,5,50661769671,431022338683,GOLD,,,,,
,Pendant,Pawnable 18K Saudi Gold Heart Pendant (ELECTROFORM),0.49 - 0.52,8800,5720,,SK,ROSE GOLD,,,,,,,ROSE GOLD,,,,,
,Pendant,Pawnable 18K Saudi Gold Heart Pendant (ELECTROFORM),0.49 - 0.52,8800,5720,,SK,WHITE GOLD,,,,,,,WHITE GOLD,,,,,
,Pendant,Pawnable 18K Saudi Gold Wide Hollow Heart Pendant (ELECTROFORM),0.48 - 0.52,8800,5720,,SK,GOLD,15521334820,133290060371,5be851313ac84af645c1b0d568213f00,10,56262055863,297714779185,GOLD,1736035059559072810,1736170688854328362,GOLD,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Wide Hollow Heart Pendant (ELECTROFORM),0.48 - 0.52,8800,5720,,SK,ROSE GOLD,15521334820,133290060373,d02826cf17806395029952667ae26c3c,10,56262055863,297714779187,ROSE GOLD,1736035059559072810,1736170688854459434,ROSE GOLD,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Wide Hollow Heart Pendant (ELECTROFORM),0.48 - 0.52,8800,5720,,SK,WHITE GOLD,15521334820,133290060372,c14bf10dd50c44ce276a66ca01cb22b7,10,56262055863,297714779186,WHITE GOLD,1736035059559072810,1736170688854393898,WHITE GOLD,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Slim Hollow Heart Pendant (ELECTROFORM),0.48 - 0.52,8800,5720,,SK,WHITE GOLD,15525903694,133279577439,65ed4508734e0f82d12a61fc805c36fe,3,57562271069,262715015238,WHITE GOLD,1736097519192933418,1736170381375145002,WHITE GOLD,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Slim Hollow Heart Pendant (ELECTROFORM),0.48 - 0.52,8800,5720,,SK,ROSE GOLD,15525903694,133279577440,fcd3019cea840a88e2297a55df38f4f1,3,57562271069,262715015239,ROSE GOLD,1736097519192933418,1736170381375210538,ROSE GOLD,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Slim Hollow Heart Pendant (ELECTROFORM),0.48 - 0.52,8800,5720,,SK,GOLD,15525903694,133272536011,8505bdc2046bbdd3b632f46958a607fe,15,57562271069,262715015237,GOLD,1736097519192933418,1736170381375079466,GOLD,Gold Necklaces & Pendants (956424),5
,Pendant,Pawnable 18K Saudi Gold Big Butterfly Pendant (ELECTROFORM),0.95 - 1.05,8800,11550,,SK,34 mm,,,,,,,,,,,,
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,V,15531045684,133283079173,4c3099deb8bca1ff90a4f713a138fd02,1,48862592605,391091523076,V,1736179163427800106,1736179176056194090,V,Gold Necklaces & Pendants (956424),0
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.30 - 1.40,8800,15400,,FG,U,15531045684,133283079172,aaa15d47eeb35a5f8055beb8583d55ab,1,48862592605,391091523075,U,1736179163427800106,1736179176056128554,U,Gold Necklaces & Pendants (956424),0
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,Y,15531045684,133283079175,1b6d8f6efc3da1512294741f2edd0ff2,1,48862592605,391091523078,Y,1736179163427800106,1736179176056325162,Y,Gold Necklaces & Pendants (956424),0
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.40 - 1.50,8800,16500,,FG,W,15531045684,133283079174,0f02e4c96a21446b097ab30fe6d8f9a3,1,48862592605,391091523077,W,1736179163427800106,1736179176056259626,W,Gold Necklaces & Pendants (956424),0
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.30 - 1.40,8800,15400,,FG,R,15531045684,133283079169,41aefa0be64031b594b76f5a11203883,5,48862592605,391091523072,R,1736179163427800106,1736179176055931946,R,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.30 - 1.40,8800,15400,,FG,Q,15531045684,133283079168,14ff8b4d6653f2dee776fe09be1fa29e,5,48862592605,391091523071,Q,1736179163427800106,1736179176055866410,Q,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,T,15531045684,133283079171,4279ac82ed9c003d02acab8f979a917c,5,48862592605,391091523074,T,1736179163427800106,1736179176056063018,T,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,S,15531045684,133283079170,4b4cd18d053c233c5e5a5822bf96888c,5,48862592605,391091523073,S,1736179163427800106,1736179176055997482,S,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.40 - 1.50,8800,16500,,FG,Z,15531045684,133283079176,5db02b409459cc97034fc7de51cfd638,1,48862592605,391091523079,Z,1736179163427800106,1736179176056390698,Z,Gold Necklaces & Pendants (956424),0
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,F,15531045684,133283079157,4557bdc110a89982be4f7a2c28365028,5,48862592605,267716336591,F,1736179163427800106,1736179176055145514,F,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.10 - 1.20,8800,13200,,FG,E,15531045684,133283079156,d2caaa210546aa43d74a77b6601a5621,5,48862592605,267716336590,E,1736179163427800106,1736179176055079978,E,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,H,15531045684,133283079159,c00e1a05e44426ac574898966937e4d0,5,48862592605,391091523062,H,1736179163427800106,1736179176055276586,H,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.10 - 1.20,8800,13200,,FG,G,15531045684,133283079158,29295676eebb3eb19ea90a16bd04fc7a,5,48862592605,267716336592,G,1736179163427800106,1736179176055211050,G,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,B,15531045684,133283079153,b0f92a7cd087b443abd1c397ddb98da1,5,48862592605,267716336587,B,1736179163427800106,1736179176054883370,B,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.10 - 1.20,8800,13200,,FG,A,15531045684,133283079152,51cd24d20fda5ab778d72218fe3ad743,5,48862592605,267716336586,A,1736179163427800106,1736179176054817834,A,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.40 - 1.50,8800,16500,,FG,D,15531045684,133283079155,6de1c1abf26f9a374f994d383c590c70,5,48862592605,267716336589,D,1736179163427800106,1736179176055014442,D,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.10 - 1.20,8800,13200,,FG,C,15531045684,133283079154,1f9ffa713eaf7b3153d18ed99892d359,5,48862592605,267716336588,C,1736179163427800106,1736179176054948906,C,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.40 - 1.50,8800,16500,,FG,N,15531045684,133283079165,b604012d9dbfa672b1df8668586c89be,5,48862592605,391091523068,N,1736179163427800106,1736179176055669802,N,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.30 - 1.40,8800,15400,,FG,M,15531045684,133283079164,93992ccc6a28b110c36e52ec1eabcb3e,5,48862592605,391091523067,M,1736179163427800106,1736179176055604266,M,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,P,15531045684,133283079167,185d8f5b474c319ce372af899b16a687,5,48862592605,391091523070,P,1736179163427800106,1736179176055800874,P,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,O,15531045684,133283079166,8c6c924e9b0de654a5d41e90b000766f,5,48862592605,391091523069,O,1736179163427800106,1736179176055735338,O,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,J,15531045684,133283079161,326e2f3ac7e38f592b869d11ecc5aff5,5,48862592605,391091523064,J,1736179163427800106,1736179176055407658,J,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,I,15531045684,133283079160,e785d176c5b37f892d22fa9c4bce6c38,5,48862592605,391091523063,I,1736179163427800106,1736179176055342122,I,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,L,15531045684,133283079163,cd207f06f68e94a53970bacbd33223ce,5,48862592605,391091523066,L,1736179163427800106,1736179176055538730,L,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Letter Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,K,15531045684,133283079162,107ca77bb62df10429acc67d84a76a21,5,48862592605,391091523065,K,1736179163427800106,1736179176055473194,K,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Wide Heart Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,GOLD,15533025394,133300434169,bbd68644ae650070f3a7406fec9a08f0,5,57762676879,361101077366,GOLD,1736214135061185578,1736214136187946026,GOLD,Gold Necklaces & Pendants (956424),2
,Pendant,Pawnable 18K Saudi Gold Wide Heart Pendant (ELECTROFORM),1.00 - 1.10,8800,12100,,FG,WHITE GOLD,15533025394,133300434170,591fb188a8acc3dfafbc972cb41f36c1,5,57762676879,361101077367,WHITE GOLD,1736214135061185578,1736214829143131178,WHITE GOLD,Gold Necklaces & Pendants (956424),2
,Pendant,Pawnable 18K Saudi Gold Ribbon Pendant (ELECTROFORM),1.40 - 1.50,8800,16500,,FG,22 mm,15533524592,133289507287,dca779a346adf6c3f0e6411769b014e6,5,51962673348,331100804606,,1736213219187393578,1736213221868209194,Default,Gold Necklaces & Pendants (956424),2
,Pendant,Pawnable 18K Saudi Gold Rose Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,ROSE GOLD,15533909621,133303720630,fe5e7e826e1bea36f506bfb4eab95895,5,57062745250,356106433653,ROSE GOLD,1736228698504987690,1736228446482301994,ROSE GOLD,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Rose Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,GOLD,15533909621,133303720628,7f3a2d330ffdc9097af3d4801125c9e3,8,57062745250,356106433651,GOLD,1736228698504987690,1736228446482170922,GOLD,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Rose Pendant (ELECTROFORM),1.20 - 1.30,8800,14300,,FG,WHITE GOLD,15533909621,133303720629,ac79031891043594f7dfe4ce19e7f9e4,5,57062745250,356106433652,WHITE GOLD,1736228698504987690,1736228446482236458,WHITE GOLD,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Big Rose Pendant (ELECTROFORM),1.60 - 1.70,8800,18700,,FG,WHITE GOLD,15534462070,133293001918,4e420a2cb4551cc48ce90277dbeba295,5,41931967128,391106522923,WHITE GOLD,1736228840726496298,1736228739939140650,WHITE GOLD,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Big Rose Pendant (ELECTROFORM),1.60 - 1.70,8800,18700,,FG,ROSE GOLD,15534462070,133293001919,0c68bd98e5aba0c76120ab908193b9b9,5,41931967128,391106522924,ROSE GOLD,1736228840726496298,1736228739939206186,ROSE GOLD,Gold Necklaces & Pendants (956424),1
,Pendant,Pawnable 18K Saudi Gold Big Rose Pendant (ELECTROFORM),1.60 - 1.70,8800,18700,,FG,GOLD,15534462070,133293001917,c4e0d825b2b78d332359dee0132754d6,5,41931967128,391106522922,GOLD,1736228840726496298,1736228739939075114,GOLD,Gold Necklaces & Pendants (956424),1
,Ring,Pawnable 18K Saudi Gold Puff Heart Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,7,15495270901,133162044088,bc2499d4121b4921170ec10b94e29c4c,,43430812525,169156883996,7,1735553144052679722,1735553167017280554,7,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Puff Heart Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,8,15495270901,133162044089,66631a2678e651bde6d01bbd0ff8eb9b,,43430812525,169156883997,8,1735553144052679722,1735553167017346090,8,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Puff Heart Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,5,15495270901,133205225600,3f6f3542973e70cc14a5075bb846ee77,,43430812525,380994026553,5,1735553144052679722,1735852363991319594,5,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Puff Heart Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,6,15495270901,133162044087,3ca10d371151f3c9616b854c1dd75f8a,,43430812525,169156883995,6,1735553144052679722,1735553167017215018,6,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Ribbon Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,8,15495361462,133153981494,44b24ec6a5b84725f1520eb6584e40da,,55560363832,262611383772,8,1735553228166759466,1735553230872216618,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Ribbon Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,7,15495361462,133153981493,5c6d3acb599aff7661b2f20735747035,,55560363832,262611383771,7,1735553228166759466,1735553230872151082,7,Gold Rings (956552),2
,Ring,Pawnable 18K Saudi Gold Ribbon Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,6,15495361462,133153981492,cf9192a31f06bfeb9d08a33244230547,,55560363832,262611383770,6,1735553228166759466,1735553230872085546,6,Gold Rings (956552),2
,Ring,Pawnable 18K Saudi Gold Ribbon Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,5,15495361462,133214058577,61cf474a199c451535edb7e1dbe964e8,,55560363832,340994039495,5,1735553228166759466,1735852372424950826,5,Gold Rings (956552),2
,Ring,Pawnable 18K Saudi Gold Scarf Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,5,15498343747,133272649857,ed810f2e6ff0db2d98925f3212d44b33,,42180904333,435925533771,5,1735601003161355306,1735600909495075882,5,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Scarf Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,6,15498343747,133162583533,85117fb04176a556d9dc0e1f7c4d6354,,42180904333,435925533768,6,1735601003161355306,1735600909494879274,6,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Scarf Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,7,15498343747,133162583534,47ee4b57f4abbc9c40aa7a7ccc3f79f1,,42180904333,435925533769,7,1735601003161355306,1735600909494944810,7,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Scarf Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,8,15498343747,133162583535,b6bb14287e1315419534cb3d922562c8,,42180904333,435925533770,8,1735601003161355306,1735600909495010346,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Rose Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,6,15498363211,133162587349,3d56439f7a3574ae65ddcfaca15807a5,,54260566693,355925559015,6,1735601644642599978,1735601647037613098,6,Gold Rings (956552),2
,Ring,Pawnable 18K Saudi Gold Rose Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,7,15498363211,133162587350,2ad3e3ef7237f40eda3b440ac936d7d4,,54260566693,355925559016,7,1735601644642599978,1735601647037678634,7,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Rose Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,8,15498363211,133162587351,eb71ecc7c817117ba1568e143d01a486,,54260566693,355925559017,8,1735601644642599978,1735601647037744170,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Rose Ring (ELECTROFORM),0.80 - 1.00,8800,11000,,FG,5,15498363211,133205237889,5d2839e1e0da9aa24cdf09bce98082c9,,54260566693,325994014461,5,1735601644642599978,1735852359032603690,5,Gold Rings (956552),2
,Ring,Pawnable 18K Saudi Gold Plain Signet Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,5,15498486561,133272649861,80e9246057d86a882cd29f3b2ccb58ac,,55510570663,355925521671,5,1735600899729294378,1735600999066993706,5,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Plain Signet Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,7,15498486561,133170920953,dffe5ba96d03a48b70673a0bcaeaa578,,55510570663,355925521669,7,1735600899729294378,1735600999066862634,7,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Plain Signet Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,6,15498486561,133170920952,6a3c7f95a29008bc3ff13070a3a7252a,,55510570663,355925521668,6,1735600899729294378,1735600999066797098,6,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Plain Signet Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,8,15498486561,133170920954,66a8fe65213d9079e524f990853e5ecb,,55510570663,355925521670,8,1735600899729294378,1735600999066928170,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Swirl Wave Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,6,15500314599,133177692149,668934bfef020a4f7866f36c65341d66,,49810749301,425938972506,6,1735647197654385706,1735647175051215914,6,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Swirl Wave Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,8,15500314599,133177692151,483dbb6e2222e4a3a152e44663814ebb,,49810749301,425938972508,8,1735647197654385706,1735647175051346986,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Swirl Wave Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,7,15500314599,133177692150,5f0628b5e3965880db1941a08f218bbd,,49810749301,425938972507,7,1735647197654385706,1735647175051281450,7,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Swirl Wave Ring (ELECTROFORM),0.90 - 1.00,8800,11000,,FG,5,15500314599,133282962345,76458ddefb87ee5926acf7c0b2dabf5e,,49810749301,425938972509,5,1735647197654385706,1736148130854765610,5,Gold Rings (956552),0
,Ring,Pawnable 18K White Gold Rose Ring (ELECTROFORM),0.85 - 1.00,8800,11000,,FG,7,15528691525,133282944615,938d9b548ddccc36773b45b35d960cc8,,41281825463,277708383250,7,1736148111468037162,1736148371625378858,7,Gold Rings (956552),1
,Ring,Pawnable 18K White Gold Rose Ring (ELECTROFORM),0.85 - 1.00,8800,11000,,FG,6,15528691525,133282944614,131e46c130c10a06febdc9e0c52bab70,,41281825463,277708383249,6,1736148111468037162,1736148371625313322,6,Gold Rings (956552),1
,Ring,Pawnable 18K White Gold Rose Ring (ELECTROFORM),0.85 - 1.00,8800,11000,,FG,5,15528691525,133282944613,12aa0c5eb9a8a053390b793340197232,,41281825463,277708383248,5,1736148111468037162,1736148371625247786,5,Gold Rings (956552),1
,Ring,Pawnable 18K White Gold Rose Ring (ELECTROFORM),0.85 - 1.00,8800,11000,,FG,8,15528691525,133282944616,8e2b5a30c90ad1fa16d0e43e656b17a7,,41281825463,277708383251,8,1736148111468037162,1736148119503340586,8,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Big Rose Ring (ELECTROFORM),1.50 - 1.75,8800,19250,,FG,8,15531213831,133283313792,16f2912e04a28f2223dcfd069f7f1b5a,,46962597042,331091823097,8,1736181014630466602,1736181033686172714,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Big Rose Ring (ELECTROFORM),1.50 - 1.75,8800,19250,,FG,6,15531213831,133283313790,d98268910a791239fa8d358a1537fc36,,46962597042,331091823095,6,1736181014630466602,1736181033686041642,6,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Big Rose Ring (ELECTROFORM),1.50 - 1.75,8800,19250,,FG,7,15531213831,133283313791,1804dc7cd4fa44033bd338cc86fd46d8,,46962597042,331091823096,7,1736181014630466602,1736181033686107178,7,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Big Rose Ring (ELECTROFORM),1.50 - 1.75,8800,19250,,FG,5,15531213831,133283313789,f996d8b97c0730337308f9c2e4ca4253,,46962597042,331091823094,5,1736181014630466602,1736181033685976106,5,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Tricolor Kadena Ring (ELECTROFORM),1.80 - 2.00,8800,22000,,FG,7,15531722631,133293968639,9fb567e239c6a4c20acc76e0f7a5d770,,57312572073,406091862206,7,1736181246755636266,1736181310177379370,7,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Tricolor Kadena Ring (ELECTROFORM),1.80 - 2.00,8800,22000,,FG,6,15531722631,133293968638,691caa3809d7a4baa5bbb9c20afdecf3,,57312572073,406091862205,6,1736181246755636266,1736181310177313834,6,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Tricolor Kadena Ring (ELECTROFORM),1.80 - 2.00,8800,22000,,FG,5,15531722631,133293968637,05e6371b8523f558b21803566fea0523,,57312572073,406091862204,5,1736181246755636266,1736181310177248298,5,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Tricolor Kadena Ring (ELECTROFORM),1.80 - 2.00,8800,22000,,FG,8,15531722631,133293968640,c10469be258993d8fb2085ae1b82939f,,57312572073,406091862207,8,1736181246755636266,1736181310177444906,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Matte Ribbon Ring (ELECTROFORM),1.70 - 1.95,8800,21450,,FG,6,15531730172,133283333437,bee1064b1b80cd3b2fbcd6c106440497,,51312563550,346091829282,6,1736181035107386410,1736181092614243370,6,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Matte Ribbon Ring (ELECTROFORM),1.70 - 1.95,8800,21450,,FG,5,15531730172,133283333436,35223983e7297770f985463c6680a58f,,51312563550,346091829281,5,1736181035107386410,1736181092614177834,5,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Matte Ribbon Ring (ELECTROFORM),1.70 - 1.95,8800,21450,,FG,8,15531730172,133283333439,b36216c5d54f3d539998052a9dd98c8b,,51312563550,346091829284,8,1736181035107386410,1736181092614374442,8,Gold Rings (956552),1
,Ring,Pawnable 18K Saudi Gold Matte Ribbon Ring (ELECTROFORM),1.70 - 1.95,8800,21450,,FG,7,15531730172,133283333438,c4a3b49d7a35e91e41ebf767f187d161,,51312563550,346091829283,7,1736181035107386410,1736181092614308906,7,Gold Rings (956552),1
